"year","KNC","KNR","KGC","KGR","IG_cc","IG_R","DEP","pK","z","rho","Ret_R","sfc_max_resid","account"
2019,3594909,3530682.65048,4310923.60771999,4233904.99991005,1074887,1055683.15696628,846848,101.819091543423,0.24952226607422,0.197760920019,783467.287208106,9.31322574615479e-10,"NF_IPP"
2020,3944540,3716031.17726,4751314.05095022,4476068.47599075,1136206,1070385.11963115,786575,106.149270870986,0.209876803002878,0.195616492001604,828221.643550455,9.31322574615479e-10,"NF_IPP"
2021,4241707,3947314.31594,5127108.4306246,4771265.0844533,1263051,1175389.83575771,965884,107.458050220911,0.241883735367833,0.196644272092002,880193.227295159,9.31322574615479e-10,"NF_IPP"
2022,4649271,4232929.7344,5639429.95794668,5134420.1605066,1423690,1296198.85215724,1016126,109.835770771636,0.234370017388225,0.195554797226457,933043.77610394,9.31322574615479e-10,"NF_IPP"
2023,5029315,4512294.25722,6141851.61407937,5510460.52333324,1524507,1367785.50979441,1144463,111.458045803479,0.24257680578998,0.193156211600322,991745.146967769,9.31322574615479e-10,"NF_IPP"
2024,5423814,4761067.27562,6673310.85604025,5857885.6016694,1603882,1407900.43761751,1209383,113.920129374641,0.235269688126805,0.192447682873494,1060475.35928134,9.31322574615479e-10,"NF_IPP"
1925,3048,35658.99938,610.216489937556,7139.01228226676,375,4387.18004183071,375,8.54763188254107,0.123031496062992,0.0254290203670566,71.8022592003787,4.65661287307739e-10,"fin_corp"
1926,3187,36982.12304,909.838396132198,10557.8147198862,304,3527.63269663006,165,8.61767723976509,0.0536938527610378,0.0152444420471149,108.830259010657,4.65661287307739e-10,"fin_corp"
1927,3235,38501.26502,1194.198879195,14212.7256675344,320,3808.47134664606,272,8.40232132196055,0.0875342024347218,0.0145447143250744,153.560398997809,4.65661287307739e-10,"fin_corp"
1928,3342,40118.41616,1491.25358631865,17901.4757558421,325,3901.40193058049,218,8.33033883160157,0.0679702438488102,0.0149620732326236,212.651842272839,4.65661287307739e-10,"fin_corp"
1929,3416,42584.98002,1802.1054552209,22465.6395797761,389,4849.40199876464,315,8.02160761469344,0.0978825692849896,0.0159337799140684,285.238174830619,4.65661287307739e-10,"fin_corp"
1930,3385,44136.79172,2007.19111194624,26171.6325111393,313,4081.18635402068,344,7.66933859052137,0.105328059496674,0.0167007674687003,375.19342265747,4.65661287307739e-10,"fin_corp"
1931,2885,44479.82378,1872.72735536156,28872.9922892436,206,3176.02901167418,706,6.48608684753202,0.246615960704376,0.0181367835333872,474.669233569892,4.65661287307739e-10,"fin_corp"
1932,2624,44055.11742,1820.36718601311,30562.6867863271,135,2266.55520262957,396,5.95617524970837,0.149473657103446,0.0199792491116661,576.860705546011,4.65661287307739e-10,"fin_corp"
1933,2843,43254.70928,2071.38753262094,31515.042395264,107,1627.94720118185,-112,6.57269473618804,-0.038679263615557,0.0221051112740278,675.591592245021,4.65661287307739e-10,"fin_corp"
1934,2842,42764.66348,2172.37473135322,32688.5553619901,129,1941.11245211823,130,6.64567371453568,0.0452242049022964,0.0243566064663587,767.599485392055,4.65661287307739e-10,"fin_corp"
1935,2872,42503.30572,2296.81835854345,33991.0769068527,146,2160.68336877437,116,6.75712147878553,0.0401431273952984,0.0262526689971039,858.161823911833,4.65661287307739e-10,"fin_corp"
1936,3061,42617.64974,2549.30801648772,35493.471455749,176,2450.4104391506,-13,7.18247021756109,-0.00425840349481124,0.0278901398991314,948.015890254255,4.65661287307739e-10,"fin_corp"
1937,3314,43107.69554,2866.78276544268,37290.4039324146,218,2835.69029200966,-35,7.68772247851874,-0.0106826955483236,0.0292661656563835,1038.75781534407,4.65661287307739e-10,"fin_corp"
1938,3261,42764.66348,2921.21202570153,38308.6934170055,164,2150.69144762956,217,7.62545460348376,0.066014477015968,0.0303671144214749,1132.40196303865,4.65661287307739e-10,"fin_corp"
1939,3103,42601.31488,2877.59228964907,39506.6758709637,176,2416.31692519497,334,7.28381273850485,0.107226624866101,0.0318030807778991,1218.3344712368,4.65661287307739e-10,"fin_corp"
1940,3556,43026.02124,3383.34430341438,40936.9639653937,226,2734.49966260967,-227,8.26476605904265,-0.0644721700815006,0.0330124349727492,1304.21156817967,4.65661287307739e-10,"fin_corp"
1941,4279,44120.45686,4140.28905742268,42690.2184496255,305,3144.83275118018,-418,9.6984489838304,-0.100171184412654,0.0339931966651168,1391.57826694843,4.65661287307739e-10,"fin_corp"
1942,4124,43026.02124,4103.71423223298,42814.3782053702,154,1606.69429460718,309,9.58489742055452,0.0730686375093321,0.0347277337222311,1482.53453886247,4.65661287307739e-10,"fin_corp"
1943,4236,41572.2187,4312.24139811255,42320.4538454978,108,1059.91492436261,-4,10.1894970546761,-0.00091238062870733,0.0362924641059042,1553.839284235,4.65661287307739e-10,"fin_corp"
1944,4236,40118.41616,4397.33546135696,41646.3961364127,99,937.611709121813,99,10.5587418583675,0.0225538048832071,0.0380825173588807,1611.66941820688,4.65661287307739e-10,"fin_corp"
1945,4235,39170.99428,4453.18992029212,41189.1090662376,130,1202.41540883117,131,10.8115713625434,0.0302022082152375,0.0398522473245923,1659.70247900627,4.65661287307739e-10,"fin_corp"
1946,5394,40624.79682,5646.74644511625,42528.3513212653,404,3042.71744814238,-755,13.2776048675386,-0.145165233170764,0.0413574178158437,1703.47519311474,4.65661287307739e-10,"fin_corp"
1947,6465,41784.57188,6782.55808191501,43837.0124832255,476,3076.48201312916,-595,15.472217876413,-0.094661458454808,0.0415680551031607,1767.82085116893,4.65661287307739e-10,"fin_corp"
1948,6973,42928.01208,7363.98837951898,45335.0612523979,541,3330.56855518141,33,16.2434728796787,0.00486204635841563,0.041803026305916,1832.51978600904,4.65661287307739e-10,"fin_corp"
1949,6448,43989.77798,6923.59600775283,47234.4062041349,557,3799.98547376861,1082,14.6579507696802,0.171954372835394,0.0419242958876799,1900.64052203162,4.65661287307739e-10,"fin_corp"
1950,7163,45198.55762,7786.51206407761,49132.9211485463,614,3874.34236753874,-101,15.8478508544937,-0.0144876927939557,0.0418302585320597,1975.82742312729,4.65661287307739e-10,"fin_corp"
1951,8329,46848.37848,9140.11155954565,51410.6622272803,770,4331.04231355505,-396,17.7786302754443,-0.0492801829774034,0.0417907420691149,2053.30123482106,4.65661287307739e-10,"fin_corp"
1952,8705,48106.1627,9660.00217444157,53383.7606302171,744,4111.54337148765,368,18.0953946675942,0.0434095411588749,0.0415953593263788,2138.44496855082,4.65661287307739e-10,"fin_corp"
1953,8904,50458.38254,10004.0728630255,56692.4231222566,976,5530.9278255885,777,17.6462255660722,0.0915310567959765,0.041628115129288,2222.26533354903,4.65661287307739e-10,"fin_corp"
1954,8891,52777.93266,10158.3600414025,60301.1182320525,1000,5936.10759869531,1013,16.8460558265451,0.119173003468976,0.0410533253073413,2327.41248889944,4.65661287307739e-10,"fin_corp"
1955,9926,56485.94588,11443.2120071039,65119.9530653475,1276,7261.3406148378,241,17.572512676139,0.0259854835407519,0.0405051490445572,2442.50578154275,4.65661287307739e-10,"fin_corp"
1956,11441,60177.62424,13298.9977323771,69950.3617085571,1409,7411.08928888733,-106,19.012049984511,-0.0098704399855845,0.0396296453575156,2580.68064567778,4.65661287307739e-10,"fin_corp"
1957,12194,63362.92194,14347.7150196918,74554.1370190336,1411,7331.89132830408,658,19.2446933106191,0.0568172043815002,0.0390007421147299,2728.11601782751,4.65661287307739e-10,"fin_corp"
1958,12587,65829.4858,15062.3000871512,78775.2021690996,1358,7102.28344453801,965,19.1206111471708,0.0796508376973398,0.038645988132576,2881.21829447202,4.65661287307739e-10,"fin_corp"
1959,13152,68802.43032,15958.8503693996,83485.9862019405,1481,7747.59727067518,916,19.1156038221761,0.0727925594537321,0.0385503706015941,3036.81323783429,4.65661287307739e-10,"fin_corp"
1960,13718,72690.127,16801.5236599633,89029.3693421955,1651,8748.46185136317,1085,18.8718888880191,0.0835623390539073,0.038390619275379,3205.07871110824,4.65661287307739e-10,"fin_corp"
1961,14559,76479.81452,17964.3409291726,94368.3949609977,1662,8730.64439399959,821,19.0363955396266,0.0593311832288765,0.0380955048907653,3391.61877519735,4.65661287307739e-10,"fin_corp"
1962,15620,81184.2542,19356.9743178293,100607.011751698,1890,9823.19080909091,829,19.2401841390569,0.0563376179565842,0.0379848997100338,3584.57401839035,4.65661287307739e-10,"fin_corp"
1963,16581,85398.64808,20667.5456368962,106445.959623825,1871,9636.38324333153,910,19.415998230402,0.0577311040721138,0.0377452356956714,3797.43537120504,4.65661287307739e-10,"fin_corp"
1964,18346,92161.28012,22855.2912281939,114813.741257264,2465,12382.9475360187,700,19.9064075239757,0.0411769479822149,0.03772022833717,4015.16590257985,4.65661287307739e-10,"fin_corp"
1965,20185,99904.00376,25174.8018903071,124600.619405821,2841,14061.2967392698,1002,20.2043954599563,0.0538112849618519,0.0372291551856557,4274.41859071239,4.65661287307739e-10,"fin_corp"
1966,22327,107516.04852,27902.4015737916,134364.489695539,2976,14330.9786534474,834,20.7662021692015,0.0402000024430266,0.036653978009966,4567.10836372911,4.65661287307739e-10,"fin_corp"
1967,24666,115683.47852,30929.0979962135,145057.392511471,3320,15570.7917249007,981,21.3219729520284,0.042792565558265,0.036303408140217,4877.88890896915,4.65661287307739e-10,"fin_corp"
1968,28497,127215.88968,35670.7679325165,159240.919328487,4346,19401.3494946584,515,22.4005036412367,0.0198736715073294,0.0359707463873592,5217.82267764174,4.65661287307739e-10,"fin_corp"
1969,32552,138062.23672,40867.3012960827,173329.780832125,4647,19709.2410308995,592,23.5777724404232,0.0197368379531156,0.0352948196416015,5620.37952726178,4.65661287307739e-10,"fin_corp"
1970,36504,147389.44178,46155.2798931773,186357.685148342,4725,19077.7753783284,773,24.7670386420809,0.0226063531187034,0.0349038176421131,6049.87106211193,4.65661287307739e-10,"fin_corp"
1971,41667,158399.13742,52909.508136876,201138.081700089,5596,21273.4675643152,433,26.3050674887949,0.0111681722084293,0.0348419814691248,6493.07101256751,4.65661287307739e-10,"fin_corp"
1972,46783,168477.74604,59819.0227085433,215423.853028898,5905,21265.4402318406,789,27.7680590461442,0.0179381919445609,0.0347008823194338,6979.66890303147,4.65661287307739e-10,"fin_corp"
1973,54324,183489.48238,69547.1151380051,234908.40434605,7985,26970.8327222646,444,29.606056595384,0.00890143164883322,0.0347514042658433,7486.28140511287,4.65661287307739e-10,"fin_corp"
1974,68067,202454.25484,86677.1930933764,257807.256663909,10415,30977.7287695741,-3328,33.6209283691239,-0.0539463965790452,0.0343916024384288,8078.87645171503,4.65661287307739e-10,"fin_corp"
1975,77233,219589.52298,99156.4820877911,281922.553856939,11559,32864.6471861228,2393,35.1715322989405,0.0336065941105921,0.0339375629154586,8749.3499930932,4.65661287307739e-10,"fin_corp"
1976,87181,236790.13056,113042.672448641,307032.37136492,12735,34589.2145385073,2787,36.8178351833415,0.0344720494581065,0.0336241173359121,9479.39703052572,4.65661287307739e-10,"fin_corp"
1977,99426,253566.03178,130502.636299769,332820.747323246,14138,36056.1277463203,1893,39.2110880554634,0.0203881642382241,0.0334419193075606,10267.7517879947,4.65661287307739e-10,"fin_corp"
1978,116204,277202.5742,153275.415193957,365635.775475359,18414,43926.2693308217,1636,41.9202456309657,0.0153910555790552,0.0333850616828186,11111.2411787083,4.65661287307739e-10,"fin_corp"
1979,140365,305412.87742,185674.607807506,403999.688200908,23185,50447.0314037167,-976,45.9590968088002,-0.00766092257871089,0.0330468720202742,12083.1186781679,4.65661287307739e-10,"fin_corp"
1980,168440,337233.1847,223423.298103083,447315.069790312,28220,56499.1716470791,145,49.9476349428194,0.000950529781851379,0.0326331688927424,13183.7900576755,4.65661287307739e-10,"fin_corp"
1981,197288,371340.37238,263197.746959299,495397.334685552,33206,62501.1577250024,4358,53.1286158667691,0.0243236317892762,0.0322343104526333,14418.8928297622,4.65661287307739e-10,"fin_corp"
1982,223522,405235.20688,301387.883671118,546402.507988435,36847,66801.9329994692,10613,55.1585835102897,0.0518146884058794,0.0318870502333505,15796.7596965862,4.65661287307739e-10,"fin_corp"
1983,246277,441449.5915,336118.378181251,602489.557464789,40945,73393.5914598907,18190,55.7882496081096,0.0804605123713892,0.031673613738067,17306.5419835368,4.65661287307739e-10,"fin_corp"
1984,278148,489425.07532,382390.99761936,672849.500307553,50771,89335.8949159143,18900,56.8315793419736,0.0753339882000275,0.0314959020252552,18975.9520731503,4.65661287307739e-10,"fin_corp"
1985,314521,544228.53062,435550.330061402,753650.522986932,58784,101716.355804433,22411,57.7920822419378,0.0792331052689738,0.0310847122803741,20915.3331250538,4.65661287307739e-10,"fin_corp"
1986,357082,600845.15538,498795.908152265,839300.510629647,64641,108768.382861412,22080,59.4299540909448,0.0682672437477292,0.0306752194997113,23118.3952186963,4.65661287307739e-10,"fin_corp"
1987,397253,653247.38626,562153.814957273,924412.176363492,67295,110660.669292281,27124,60.8120305347672,0.0742337956436448,0.0304408292796941,25549.0035584372,4.65661287307739e-10,"fin_corp"
1988,442844,707511.79118,635436.120814727,1015207.49523105,74454,118951.781892756,28863,62.5917483666834,0.0705905727809631,0.0304587755820827,28156.4630252002,4.65661287307739e-10,"fin_corp"
1989,491926,767150.36504,715296.860834966,1115493.48459222,84183,131281.979769645,35101,64.1238044609873,0.0773689185074263,0.0305316800300248,30995.9904084772,4.65661287307739e-10,"fin_corp"
1990,535352,815272.8626,792596.249752197,1207023.06785348,82506,125646.122180688,39080,65.6653771465789,0.0775778279756221,0.0305842565560947,34116.5389194204,4.65661287307739e-10,"fin_corp"
1991,556822,846129.41314,845403.900014318,1284649.50340572,75658,114967.546431977,54188,65.8081365985877,0.100999806555262,0.0309365345818462,37341.1108797353,4.65661287307739e-10,"fin_corp"
1992,581538,874192.70262,903495.400990944,1358172.78732777,75898,114093.107833801,51182,66.5228614076852,0.0909304915046857,0.0315804612886276,40569.8239117592,4.65661287307739e-10,"fin_corp"
1993,614278,906666.4043,972829.893528207,1435884.374112,82360,121562.297621188,49620,67.7512696055236,0.0837784160423379,0.0322865479606834,43850.710836953,4.65661287307739e-10,"fin_corp"
1994,656067,943909.8851,1055244.67687188,1518222.80605262,90075,129594.51229887,48286,69.50525790187,0.0766224522659661,0.0329107839114634,47256.080358247,4.65661287307739e-10,"fin_corp"
1995,687683,976301.91248,1125088.62549159,1597285.63419037,91472,129862.579907269,59856,70.4375348659462,0.0900270476743458,0.0334600109858751,50799.7517695268,4.65661287307739e-10,"fin_corp"
1996,721689,1020259.02074,1193368.46869575,1687077.04461828,101993,144188.533152556,67987,70.735860730401,0.0984469113727435,0.0340559769400407,54397.1227246453,4.65661287307739e-10,"fin_corp"
1997,762177,1067025.72492,1270983.85213261,1779340.5812343,107475,150461.887180769,66987,71.4300491731016,0.0919176973064467,0.0344965576707948,58198.3505647484,4.65661287307739e-10,"fin_corp"
1998,821761,1136187.52216,1370982.3417016,1895554.82645569,128992,178347.598460456,69408,72.3261771470395,0.0899371517492448,0.0349193144327417,62133.3532390577,4.65661287307739e-10,"fin_corp"
1999,888872,1209139.00692,1486556.75974104,2022173.90603315,141943,193086.088952341,74832,73.5128049722086,0.0895930544446979,0.0350646725946541,66467.0093748852,4.65661287307739e-10,"fin_corp"
2000,949990,1269332.96602,1604364.39888522,2143677.95557203,144149,192605.267127882,83031,74.8416708169724,0.0917530611020463,0.035160782847052,71101.2175890065,4.65661287307739e-10,"fin_corp"
2001,987710,1310300.7949,1697638.55454973,2252095.39994472,138913,184282.648066683,101193,75.3804014959314,0.105758788143498,0.0353902056494971,75865.2036939876,4.65661287307739e-10,"fin_corp"
2002,1019814,1343770.92304,1782908.00121431,2349271.46566645,134940,177805.411923172,102836,75.8919531978624,0.103413786681909,0.0358019230461677,80629.3462014492,4.65661287307739e-10,"fin_corp"
2003,1045830,1368697.9194,1863089.55245558,2438261.27965523,133222,174350.204352817,107206,76.4105786365529,0.104409583726748,0.0363348346972817,85360.3903640309,4.65661287307739e-10,"fin_corp"
2004,1129053,1398999.0847,2041497.88123836,2529601.06148202,146389,181389.250115051,63166,80.704341578759,0.0571845713735235,0.0369318370593158,90049.468288266,4.65661287307739e-10,"fin_corp"
2005,1211856,1424791.82864,2222404.85908205,2612904.73715518,151486,178103.681422016,68683,85.054951582418,0.0577207844059992,0.0374762673815886,94800.0057488503,4.65661287307739e-10,"fin_corp"
2006,1295023,1454194.57664,2398764.37807366,2693597.06293397,160450,180170.946633294,77283,89.0543136938541,0.0609084567102051,0.0380720427499442,99478.6208545038,4.65661287307739e-10,"fin_corp"
2007,1356196,1492271.1353,2529339.51942472,2783123.0561151,175994,193652.51496538,114821,90.8813397189617,0.0868808545139125,0.0386570520205535,104126.521784249,4.65661287307739e-10,"fin_corp"
2008,1420822,1505028.66096,2684984.17963719,2844112.87591137,160375,169879.810068721,95749,94.404979576516,0.0679659834938076,0.0391251080447915,108889.990272454,4.65661287307739e-10,"fin_corp"
2009,1358948,1485916.87476,2628743.23994371,2874351.29206094,131255,143518.382893697,193129,91.4551831992279,0.140311865007115,0.039829631131579,113279.966744124,4.65661287307739e-10,"fin_corp"
2010,1349701,1475593.24324,2659719.67937299,2907802.83025296,137760,150609.449936499,147007,91.4683640754836,0.10816147183944,0.0407597749335927,117157.911744485,4.65661287307739e-10,"fin_corp"
2011,1386236,1476655.00914,2768361.56608308,2948931.47607422,152113,162034.764214256,115578,93.8767681970171,0.0834354066463363,0.0415798888202024,120906.118392988,4.65661287307739e-10,"fin_corp"
2012,1412383,1491127.6951,2847630.7597308,3006394.93059124,172464,182079.398298993,146317,94.7191179294193,0.104611179791514,0.0422579991407152,124615.943781973,4.65661287307739e-10,"fin_corp"
2013,1449588,1506547.80294,2948791.25537827,3064660.43256347,179662,186721.600462894,142457,96.219183830155,0.0992904065713309,0.0427276194433317,128456.098490664,4.65661287307739e-10,"fin_corp"
2014,1489951,1528812.21712,3051057.27991617,3130635.60121693,193193,198231.900688052,152830,97.4580778015231,0.104089723591174,0.0431554278018243,132256.732034601,4.65661287307739e-10,"fin_corp"
2015,1532246,1561612.616,3149260.74001618,3209618.62695857,211067,215112.253529311,168772,98.1194685737606,0.112509984531492,0.0434829360960267,136129.227787662,4.65661287307739e-10,"fin_corp"
2016,1580842,1601600.35328,3257806.46467221,3300585.37458954,228154,231149.935921645,179558,98.7038993068722,0.116492278710918,0.0436759642137022,140183.188290675,4.65661287307739e-10,"fin_corp"
2017,1633486,1633486,3389417.99190212,3389417.99190212,233278,233278,180634,100,0.11278344165576,0.0437635650328822,144445.382687429,4.65661287307739e-10,"fin_corp"
2018,1716707,1669488.03144,3582410.6202341,3483874.44927083,250069,243190.714859419,166848,102.828350228978,0.0993328098038862,0.0438819460586015,148734.257490702,4.65661287307739e-10,"fin_corp"
2019,1800082,1720844.83128,3764415.06872215,3598710.62196226,280334,267994.077454276,196959,104.604550467288,0.112782558695531,0.0439619472495367,153157.904762853,4.65661287307739e-10,"fin_corp"
2020,1839922,1741100.05768,3897253.22828931,3687932.3257008,261208,247178.556409716,221368,105.675833613588,0.121729951005738,0.043892624126871,157956.852671167,4.65661287307739e-10,"fin_corp"
2021,2066406,1761698.31614,4412890.94672325,3762175.7535314,277668,236723.687429267,51184,117.296246529181,0.0250626147203683,0.0440572779674843,162480.259598671,4.65661287307739e-10,"fin_corp"
2022,2310716,1761665.64642,4994187.33940169,3807516.05459505,278261,212143.268336946,33951,131.166547108174,0.0146925759796964,0.0443368354380383,166802.967273299,4.65661287307739e-10,"fin_corp"
2023,2341371,1778049.511,5103527.17968314,3875645.51120297,314436,238784.36012097,283781,131.68199116588,0.122330132028392,0.0448205341923894,170654.903513049,4.65661287307739e-10,"fin_corp"
2024,2415243,1804724.33738,5297831.27548674,3958659.66207286,344971,257770.153723793,271099,133.82891503011,0.113928953585021,0.0450908119302313,174756.002853898,4.65661287307739e-10,"fin_corp"
